slug,theorem,display_title,family,bounty_usd,bounty_alpha,bounty_available,attempts,tractability,defect_signs,ams,url,lean_type,formalized_task_id,counterexample_task_id
erdos889-erdos-889-variants-general,Erdos889.erdos_889.variants.general,Erdős problem 889 - general,erdos,3809.84,6314.50112,True,0,1.0,nat_domain|asymptotic,11,https://conjectures.io/problems/erdos889-erdos-889-variants-general,"∀ (l : ℕ), Filter.Tendsto (Erdos889.v_l l) Filter.atTop (nhds ⊤)",fc-8432eac9-variants-general-e25c741c83-formalized-v1,fc-8432eac9-variants-general-27c8b2a913-counterexample-v1
erdos89-erdos-89,Erdos89.erdos_89,Erdős problem 89,erdos,3809.84,6314.50112,True,0,1.0,asymptotic,52,https://conjectures.io/problems/erdos89-erdos-89,(fun n => ↑n / √(Real.log ↑n)) =O[Filter.atTop] fun n => ↑(EuclideanGeometry.minimalDistinctDistances n),fc-8432eac9-erdos89-erdos-89-0e8c1d2742-formalized-v1,fc-8432eac9-erdos89-erdos-89-d9c6c9df14-counterexample-v1
erdos893-erdos-893,Erdos893.erdos_893,Erdős problem 893,erdos,3809.84,6314.50112,True,0,1.0,asymptotic,5,https://conjectures.io/problems/erdos893-erdos-893,True ↔ Filter.Tendsto (fun n => ↑(Erdos893.f (2 * n)) / ↑(Erdos893.f n)) Filter.atTop Filter.atTop,fc-8432eac9-erdos893-erdos-893-b1b1e5bb52-formalized-v1,fc-8432eac9-erdos893-erdos-893-63a3582918-counterexample-v1
erdos9-erdos-9,Erdos9.erdos_9,Erdős problem 9,erdos,3809.84,6314.50112,True,0,1.0,,5|11,https://conjectures.io/problems/erdos9-erdos-9,True ↔ 0 < Erdos9.Erdos9A.upperDensity,fc-8432eac9-erdos9-erdos-9-61f52ecb6f-formalized-v1,fc-8432eac9-erdos9-erdos-9-3439cad2bd-counterexample-v1
erdos912-erdos-912-variants-tao,Erdos912.erdos_912.variants.tao,Erdős problem 912 - tao,erdos,3809.84,6314.50112,True,0,1.0,asymptotic,11,https://conjectures.io/problems/erdos912-erdos-912-variants-tao,Asymptotics.IsEquivalent Filter.atTop (fun n => ↑(Erdos912.h n)) fun n => √(2 * Real.pi) * (↑n / Real.log ↑n) ^ (1 / 2),fc-8432eac9-variants-tao-a3cd3d7da6-formalized-v1,fc-8432eac9-variants-tao-746de68be7-counterexample-v1
erdos913-erdos-913-variants-infinite-many-8p-sq-sub-one-primes,Erdos913.erdos_913.variants.infinite_many_8p_sq_sub_one_primes,Erdős problem 913 - infinite many 8 p sq sub one primes,erdos,3809.84,6314.50112,True,0,1.0,nat_domain,11,https://conjectures.io/problems/erdos913-erdos-913-variants-infinite-many-8p-sq-sub-one-primes,{p | Nat.Prime p ∧ Nat.Prime (8 * p ^ 2 - 1)}.Infinite,fc-8432eac9-variants-infinite-many-8p-sq-sub-one-primes-0b8d7de26e-formalized-v1,fc-8432eac9-variants-infinite-many-8p-sq-sub-one-primes-9d3ce87928-counterexample-v1
erdos936-erdos-936-variants-two-pow-add-one,Erdos936.erdos_936.variants.two_pow_add_one,Erdős problem 936 - two pow add one,erdos,3809.84,6314.50112,True,0,1.0,,11,https://conjectures.io/problems/erdos936-erdos-936-variants-two-pow-add-one,True ↔ Erdos936.EventuallyNotPowerful fun x => 2 ^ x + 1,fc-8432eac9-variants-two-pow-add-one-9d72d6b19e-formalized-v1,fc-8432eac9-variants-two-pow-add-one-6413ca2345-counterexample-v1
erdos936-erdos-936-variants-two-pow-sub-one,Erdos936.erdos_936.variants.two_pow_sub_one,Erdős problem 936 - two pow sub one,erdos,3809.84,6314.50112,True,0,1.0,,11,https://conjectures.io/problems/erdos936-erdos-936-variants-two-pow-sub-one,True ↔ Erdos936.EventuallyNotPowerful fun x => 2 ^ x - 1,fc-8432eac9-variants-two-pow-sub-one-2129462d76-formalized-v1,fc-8432eac9-variants-two-pow-sub-one-0ace268644-counterexample-v1
erdos945-erdos-945,Erdos945.erdos_945,Erdős problem 945,erdos,3809.84,6314.50112,True,0,1.0,,11,https://conjectures.io/problems/erdos945-erdos-945,True ↔ Erdos945.Erdos945Prop,fc-8432eac9-erdos945-erdos-945-b93bf310f1-formalized-v1,fc-8432eac9-erdos945-erdos-945-a65877027e-counterexample-v1
erdos950-erdos-950-parts-i,Erdos950.erdos_950.parts.i,Erdős problem 950 - part i,erdos,3809.84,6314.50112,True,0,1.0,asymptotic,11,https://conjectures.io/problems/erdos950-erdos-950-parts-i,True ↔ Filter.liminf (fun n => ↑(Erdos950.f n)) Filter.atTop = 1,fc-8432eac9-parts-i-7c06f676c2-formalized-v1,fc-8432eac9-parts-i-6e4d383826-counterexample-v1
erdos950-erdos-950-parts-ii,Erdos950.erdos_950.parts.ii,Erdős problem 950 - part ii,erdos,3809.84,6314.50112,True,0,1.0,asymptotic,11,https://conjectures.io/problems/erdos950-erdos-950-parts-ii,True ↔ Filter.limsup (fun n => ↑(Erdos950.f n)) Filter.atTop = ⊤,fc-8432eac9-parts-ii-a2282f8e3e-formalized-v1,fc-8432eac9-parts-ii-4fa9ed11ea-counterexample-v1
erdos972-erdos-972,Erdos972.erdos_972,Erdős problem 972,erdos,3809.84,6314.50112,True,0,1.0,,11,https://conjectures.io/problems/erdos972-erdos-972,"True ↔ ∀ α > 1, Irrational α → (Erdos972.primeSet α).Infinite",fc-8432eac9-erdos972-erdos-972-43ca8933ee-formalized-v1,fc-8432eac9-erdos972-erdos-972-ac10dd6be0-counterexample-v1
erdos978-erdos-978-parts-iii,Erdos978.erdos_978.parts.iii,Erdős problem 978 - part iii,erdos,3809.84,6314.50112,True,0,1.0,,11,https://conjectures.io/problems/erdos978-erdos-978-parts-iii,True ↔ {n | Squarefree (n ^ 4 + 2)}.Infinite,fc-8432eac9-parts-iii-778ca9541c-formalized-v1,fc-8432eac9-parts-iii-e92cf4dfac-counterexample-v1
green24-variants-conjecture,Green24.variants.conjecture,Green's open problem 24 - conjecture,greens-open-problems,3809.84,6314.50112,True,0,1.0,,5|11,https://conjectures.io/problems/green24-variants-conjecture,Green24.variants.gamma = 1 / 3,fc-8432eac9-variants-conjecture-d8e9eeeb54-formalized-v1,fc-8432eac9-variants-conjecture-9dfaf67369-counterexample-v1
green32-green-32,Green32.green_32,Green's open problem 32,greens-open-problems,3809.84,6314.50112,True,0,1.0,,5|11,https://conjectures.io/problems/green32-green-32,True ↔ Green32.HasLargeGapDilate fun p => √↑p,fc-8432eac9-green32-green-32-9b5eaa0bef-formalized-v1,fc-8432eac9-green32-green-32-cf8706b88e-counterexample-v1
green40-green-40,Green40.green_40,Green's open problem 40,greens-open-problems,3809.84,6314.50112,True,0,1.0,asymptotic,5|94,https://conjectures.io/problems/green40-green-40,True ↔ Filter.Tendsto Green40.f Filter.atTop (nhds ⊤),fc-8432eac9-green40-green-40-7eb71c6c2d-formalized-v1,fc-8432eac9-green40-green-40-5067a39798-counterexample-v1
green40-green-40-f-two-eq-one,Green40.green_40.f_two_eq_one,Green's open problem 40 - f two eq one,greens-open-problems,3809.84,6314.50112,True,0,1.0,,5|94,https://conjectures.io/problems/green40-green-40-f-two-eq-one,True ↔ Green40.f 2 = 1,fc-8432eac9-green-40-f-two-eq-one-ce69be0661-formalized-v1,fc-8432eac9-green-40-f-two-eq-one-def8e85384-counterexample-v1
green40-green-40-variants-arbitrary-subsets,Green40.green_40.variants.arbitrary_subsets,Green's open problem 40 - arbitrary subsets,greens-open-problems,3809.84,6314.50112,True,0,1.0,asymptotic,5|94,https://conjectures.io/problems/green40-green-40-variants-arbitrary-subsets,True ↔ Filter.Tendsto Green40.f_tilde Filter.atTop (nhds ⊤),fc-8432eac9-variants-arbitrary-subsets-9b1922f5d6-formalized-v1,fc-8432eac9-variants-arbitrary-subsets-2b6726e9ba-counterexample-v1
green7-green-7-variants-positive-density,Green7.green_7.variants.positive_density,Green's open problem 7 - positive density,greens-open-problems,3809.84,6314.50112,True,0,1.0,nat_domain,11|42,https://conjectures.io/problems/green7-green-7-variants-positive-density,"True ↔ ∀ (a : ℕ → ℕ), Erdos342.IsUlamSequence a → (Set.range a).upperDensity > 0",fc-8432eac9-variants-positive-density-4be5e2f8ed-formalized-v1,fc-8432eac9-variants-positive-density-b75f543f32-counterexample-v1
erdos158-erdos-158,Erdos158.erdos_158,Erdős problem 158,erdos,3809.84,6314.50112,True,0,0.0,nat_domain|asymptotic,5,https://conjectures.io/problems/erdos158-erdos-158,"True ↔
  ∀ (A : Set ℕ),
    A.Infinite → Erdos158.B2 2 A → Filter.liminf (fun N => ↑(A ∩ Set.Iio N).ncard * ↑N ^ (-1 / 2)) Filter.atTop = 0",fc-8432eac9-erdos158-erdos-158-20ecb9ecc1-formalized-v1,fc-8432eac9-erdos158-erdos-158-64a0f61fb7-counterexample-v1
erdos208-erdos-208-variants-log-bound,Erdos208.erdos_208.variants.log_bound,Erdős problem 208 - log bound,erdos,3809.84,6314.50112,True,0,0.0,asymptotic,11,https://conjectures.io/problems/erdos208-erdos-208-variants-log-bound,"(fun n => ↑(Erdos208.erdos208.s (n + 1)) - ↑(Erdos208.erdos208.s n)) =O[Filter.atTop] fun n =>
  Real.log ↑(Erdos208.erdos208.s n)",fc-8432eac9-variants-log-bound-352e42e8dc-formalized-v1,fc-8432eac9-variants-log-bound-98e2d0cb7b-counterexample-v1
erdos243-erdos-243,Erdos243.erdos_243,Erdős problem 243,erdos,3809.84,6314.50112,True,0,0.0,summable|nat_domain|asymptotic,40,https://conjectures.io/problems/erdos243-erdos-243,"∀ (a : ℕ → ℕ),
  StrictMono a →
    Filter.Tendsto (fun n => ↑(a n) / ↑(a (n - 1)) ^ 2) Filter.atTop (nhds 1) →
      (Summable fun x => 1 / ↑(a x)) → ∀ᶠ (n : ℕ) in Filter.atTop, a n = a (n - 1) ^ 2 - a (n - 1) + 1",fc-8432eac9-erdos243-erdos-243-41edec662c-formalized-v1,fc-8432eac9-erdos243-erdos-243-0a04f76456-counterexample-v1
erdos247-erdos-247,Erdos247.erdos_247,Erdős problem 247,erdos,3809.84,6314.50112,True,0,0.0,rational_domain|nat_domain|asymptotic,11,https://conjectures.io/problems/erdos247-erdos-247,"True ↔
  ∀ (n : ℕ → ℕ),
    StrictMono n →
      Filter.limsup (fun k => ↑(n k) / ↑k.succ) Filter.atTop = ⊤ → Transcendental ℚ (∑' (k : ℕ), 1 / 2 ^ n k)",fc-8432eac9-erdos247-erdos-247-f32d512330-formalized-v1,fc-8432eac9-erdos247-erdos-247-59f4c0f145-counterexample-v1
erdos359-erdos-359-parts-ii,Erdos359.erdos_359.parts.ii,Erdős problem 359 - part ii,erdos,3809.84,6314.50112,True,0,0.0,nat_domain|asymptotic,11,https://conjectures.io/problems/erdos359-erdos-359-parts-ii,"∀ (A : ℕ → ℕ),
  Erdos359.IsGoodFor A 1 → ∀ (c : ℝ), 0 < c → Filter.Tendsto (fun k => ↑(A k) / ↑k ^ (1 + c)) Filter.atTop (nhds 0)",fc-8432eac9-parts-ii-f3789cc45e-formalized-v1,fc-8432eac9-parts-ii-2e5709fa56-counterexample-v1
erdos359-erdos-359-variants-isgoodfor-1-asymptotic,Erdos359.erdos_359.variants.isGoodFor_1_asymptotic,Erdős problem 359 - is Good For 1 asymptotic,erdos,3809.84,6314.50112,True,0,0.0,nat_domain|asymptotic,11,https://conjectures.io/problems/erdos359-erdos-359-variants-isgoodfor-1-asymptotic,"∀ (A : ℕ → ℕ),
  Erdos359.IsGoodFor A 1 →
    Asymptotics.IsEquivalent Filter.atTop (fun k => ↑(A k)) fun k => ↑k * Real.log ↑k / Real.log (Real.log ↑k)",fc-8432eac9-variants-isgoodfor-1-asymptotic-f063c201e7-formalized-v1,fc-8432eac9-variants-isgoodfor-1-asymptotic-cc45a116a7-counterexample-v1
erdos41-erdos-41,Erdos41.erdos_41,Erdős problem 41,erdos,3809.84,6314.50112,True,0,0.0,nat_domain|asymptotic,11,https://conjectures.io/problems/erdos41-erdos-41,"∀ (A : Set ℕ),
  Erdos41.NtupleCondition A 3 →
    A.Infinite → Filter.liminf (fun N => ↑(A ∩ Set.Icc 1 N).ncard / ↑N ^ (1 / 3)) Filter.atTop = 0",fc-8432eac9-erdos41-erdos-41-532847bcbf-formalized-v1,fc-8432eac9-erdos41-erdos-41-b313f8634f-counterexample-v1
erdos455-erdos-455,Erdos455.erdos_455,Erdős problem 455,erdos,3809.84,6314.50112,True,0,0.0,nat_domain|asymptotic,11,https://conjectures.io/problems/erdos455-erdos-455,"True ↔
  ∀ (q : ℕ → ℕ),
    StrictMono q →
      (∀ (n : ℕ), Nat.Prime (q n) ∧ q (n + 2) - q (n + 1) ≥ q (n + 1) - q n) →
        Filter.Tendsto (fun n => ↑(q n) / ↑n ^ 2) Filter.atTop Filter.atTop",fc-8432eac9-erdos455-erdos-455-d984d6fda4-formalized-v1,fc-8432eac9-erdos455-erdos-455-b24b4a8ff6-counterexample-v1
erdos517-erdos-517,Erdos517.erdos_517,Erdős problem 517,erdos,3809.84,6314.50112,True,0,0.0,nat_domain,30,https://conjectures.io/problems/erdos517-erdos-517,"True ↔
  ∀ {f : ℂ → ℂ} {n : ℕ → ℕ},
    HasFabryGaps n →
      ∀ {a : ℕ → ℂ},
        (∀ (k : ℕ), a k ≠ 0) → (∀ (z : ℂ), HasSum (fun k => a k * z ^ n k) (f z)) → ∀ (z : ℂ), {x | f x = z}.Infinite",fc-8432eac9-erdos517-erdos-517-255a015cc4-formalized-v1,fc-8432eac9-erdos517-erdos-517-4d22ce48c4-counterexample-v1
erdos600-erdos-600-parts-i,Erdos600.erdos_600.parts.i,Erdős problem 600 - part i,erdos,3809.84,6314.50112,True,0,0.0,nat_domain|asymptotic,5,https://conjectures.io/problems/erdos600-erdos-600-parts-i,"True ↔
  ∀ (r : ℕ),
    2 ≤ r →
      Filter.Tendsto (fun n => ↑(Erdos600.eFunction n (r + 1)) - ↑(Erdos600.eFunction n r)) Filter.atTop Filter.atTop",fc-8432eac9-parts-i-714017e177-formalized-v1,fc-8432eac9-parts-i-7a0a4621b5-counterexample-v1
erdos695-erdos-695,Erdos695.erdos_695,Erdős problem 695,erdos,3809.84,6314.50112,True,0,0.0,nat_domain|asymptotic,11,https://conjectures.io/problems/erdos695-erdos-695,"True ↔
  ∀ {q : ℕ → ℕ},
    StrictMono q →
      (∀ (i : ℕ), Nat.Prime (q i)) →
        (∀ (i : ℕ), q (i + 1) % q i = 1) → Filter.Tendsto (fun k => ↑(q k) ^ (1 / ↑k)) Filter.atTop Filter.atTop",fc-8432eac9-erdos695-erdos-695-61ea8906a6-formalized-v1,fc-8432eac9-erdos695-erdos-695-3a98d7e90e-counterexample-v1
erdos951-erdos-951,Erdos951.erdos_951,Erdős problem 951,erdos,3809.84,6314.50112,True,0,0.0,nat_domain|asymptotic,11,https://conjectures.io/problems/erdos951-erdos-951,"True ↔
  ∀ (a : ℕ → ℝ),
    1 < a 0 →
      StrictMono a → Erdos951.Erdos951Prop a → ∀ᶠ (x : ℝ) in Filter.atTop, {i | a i ≤ x}.ncard ≤ ⌊x⌋₊.primeCounting",fc-8432eac9-erdos951-erdos-951-36d48773d2-formalized-v1,fc-8432eac9-erdos951-erdos-951-4beda916f2-counterexample-v1
erdos386-erdos-386-variants-two,Erdos386.erdos_386.variants.two,Erdős problem 386 - two,erdos,3341.65,5538.519094,True,0,4.5,nat_domain|asymptotic|bounded_finite_range|existential,11,https://conjectures.io/problems/erdos386-erdos-386-variants-two,"True ↔ ∃ᶠ (n : ℕ) in Filter.atTop, 2 ≤ n - 2 ∧ ∃ p q, n.choose 2 = ∏ i ∈ Finset.Ico p q, Nat.nth Nat.Prime i",fc-8432eac9-variants-two-95f97acfa5-formalized-v1,fc-8432eac9-variants-two-b6c2515417-counterexample-v1
erdos61-erdos-61,Erdos61.erdos_61,Erdős problem 61,erdos,3341.65,5538.519094,True,0,4.5,graph|existential,5,https://conjectures.io/problems/erdos61-erdos-61,"True ↔
  ∀ {α : Type u_1} [inst : Fintype α] [inst_1 : DecidableEq α] (H : SimpleGraph α),
    ∃ c > 0, Erdos61.IsErdosHajnalLowerBound H fun n => ↑n ^ c",fc-8432eac9-erdos61-erdos-61-9bc1accc9e-formalized-v1,fc-8432eac9-erdos61-erdos-61-3d64d0ba85-counterexample-v1
erdos686-erdos-686-variants-twenty-five,Erdos686.erdos_686.variants.twenty_five,Erdős problem 686 - twenty five,erdos,3341.65,5538.519094,True,0,4.5,bounded_finite_range|existential,11,https://conjectures.io/problems/erdos686-erdos-686-variants-twenty-five,"True ↔ ∃ k ≥ 2, ∃ n, ∃ m ≥ n + k, 25 = ↑(∏ i ∈ Finset.Icc 1 k, (m + i)) / ↑(∏ i ∈ Finset.Icc 1 k, (n + i))",fc-8432eac9-variants-twenty-five-4e0d038945-formalized-v1,fc-8432eac9-variants-twenty-five-259c41a42c-counterexample-v1
erdos400-erdos-400-parts-i,Erdos400.erdos_400.parts.i,Erdős problem 400 - part i,erdos,3341.65,5538.519094,True,0,3.5,asymptotic|bounded_finite_range|existential,11,https://conjectures.io/problems/erdos400-erdos-400-parts-i,"True ↔
  ∀ k ≥ 2,
    ∃ c,
      Asymptotics.IsEquivalent Filter.atTop (fun x => ∑ n ∈ Finset.Icc 1 x, ↑(Erdos400.g k n)) fun x =>
        c * ↑x * Real.log ↑x",fc-8432eac9-parts-i-fae0024e73-formalized-v1,fc-8432eac9-parts-i-d292cafcce-counterexample-v1
erdos52-erdos-52,Erdos52.erdos_52,Erdős problem 52,erdos,3341.65,5538.519094,True,0,3.5,existential,11,https://conjectures.io/problems/erdos52-erdos-52,"True ↔ ∀ (ε : ℝ), 0 < ε → ε < 1 → ∃ C, 0 < C ∧ ∀ (A : Finset ℤ), max ↑(A + A).card ↑(A * A).card ≥ C * ↑A.card ^ (2 - ε)",fc-8432eac9-erdos52-erdos-52-ce5009dceb-formalized-v1,fc-8432eac9-erdos52-erdos-52-c4b7f24fd6-counterexample-v1
erdos930-erdos-930,Erdos930.erdos_930,Erdős problem 930,erdos,3341.65,5538.519094,True,0,3.5,nat_domain|bounded_finite_range|existential,11,https://conjectures.io/problems/erdos930-erdos-930,"True ↔
  ∀ r > 0,
    ∃ k,
      ∀ (I₁ I₂ : Fin r → ℕ),
        (∀ (i : Fin r), 0 < I₁ i ∧ I₁ i + k ≤ I₂ i + 1) →
          (∀ (i j : Fin r), i < j → I₂ i < I₁ j) → ¬Erdos930.IsPower (∏ i, ∏ m ∈ Finset.Icc (I₁ i) (I₂ i), m)",fc-8432eac9-erdos930-erdos-930-5711ec53d1-formalized-v1,fc-8432eac9-erdos930-erdos-930-25be893090-counterexample-v1
erdos944-erdos-944,Erdos944.erdos_944,Erdős problem 944,erdos,3341.65,5538.519094,True,1,3.5,graph|existential,11,https://conjectures.io/problems/erdos944-erdos-944,"True ↔ ∀ k ≥ 4, ∀ r ≥ 1, ∃ V G, Erdos944.SimpleGraph.IsErdos944 G k r",fc-8432eac9-erdos944-erdos-944-874ac96a8b-formalized-v1,fc-8432eac9-erdos944-erdos-944-a89c65f892-counterexample-v1
erdos1082-erdos-1082-parts-i,Erdos1082.erdos_1082.parts.i,Erdős problem 1082 - part i,erdos,3341.65,5538.519094,True,0,3.0,,51,https://conjectures.io/problems/erdos1082-erdos-1082-parts-i,"True ↔ ∀ (A : Finset (EuclideanSpace ℝ (Fin 2))), EuclideanGeometry.NonTrilinear ↑A → A.card / 2 ≤ distinctDistances A",fc-8432eac9-parts-i-0a77d8db00-formalized-v1,fc-8432eac9-parts-i-6e498a39ed-counterexample-v1
erdos128-erdos-128,Erdos128.erdos_128,Erdős problem 128,erdos,3341.65,5538.519094,True,0,3.0,graph,5,https://conjectures.io/problems/erdos128-erdos-128,"True ↔
  ∀ (V : Type) [inst : Fintype V] (G : SimpleGraph V),
    (∀ (V' : Set V),
        2 * V'.ncard + 1 ≥ Fintype.card V → 50 * (SimpleGraph.induce V' G).edgeSet.ncard > Fintype.card V ^ 2) →
      ¬G.CliqueFree 3",fc-8432eac9-erdos128-erdos-128-a89f80bc76-formalized-v1,fc-8432eac9-erdos128-erdos-128-f573848738-counterexample-v1
erdos291-erdos-291-variants-shiu-heuristic-density-zero,Erdos291.erdos_291.variants.shiu_heuristic_density_zero,Erdős problem 291 - shiu heuristic density zero,erdos,3341.65,5538.519094,True,0,3.0,asymptotic|bounded_finite_range,11,https://conjectures.io/problems/erdos291-erdos-291-variants-shiu-heuristic-density-zero,Filter.Tendsto (fun N => ↑{n ∈ Finset.Icc 1 N | (Erdos291.a n).gcd (Erdos291.L n) = 1}.card / ↑N) Filter.atTop (nhds 0),fc-8432eac9-variants-shiu-heuristic-density-zero-5e1bc27250-formalized-v1,fc-8432eac9-variants-shiu-heuristic-density-zero-82684931db-counterexample-v1
erdos681-erdos-681,Erdos681.erdos_681,Erdős problem 681,erdos,3341.65,5538.519094,True,0,3.0,nat_domain|asymptotic|existential,11,https://conjectures.io/problems/erdos681-erdos-681,"True ↔ ∀ᶠ (n : ℕ) in Filter.atTop, ∃ k > 0, (n + k).Composite ∧ ∀ (p : ℕ), Erdos681.IsLPF p (n + k) → p > k ^ 2",fc-8432eac9-erdos681-erdos-681-093005f075-formalized-v1,fc-8432eac9-erdos681-erdos-681-a79cdc5cea-counterexample-v1
erdos770-erdos-770-parts-i,Erdos770.erdos_770.parts.i,Erdős problem 770 - part i,erdos,3341.65,5538.519094,True,0,3.0,nat_domain|existential,11,https://conjectures.io/problems/erdos770-erdos-770-parts-i,"True ↔ ∀ (p : ℕ), Nat.Prime p → ∃ a, {n | Erdos770.h n = ↑p}.HasDensity a",fc-8432eac9-parts-i-7fae38479e-formalized-v1,fc-8432eac9-parts-i-f72f18fab0-counterexample-v1
erdos10-erdos-10,Erdos10.erdos_10,Erdős problem 10,erdos,3341.65,5538.519094,True,0,2.5,existential,5|11,https://conjectures.io/problems/erdos10-erdos-10,"True ↔ ∃ k, Erdos10.sumPrimeAndTwoPows k = Set.univ \ {0, 1}",fc-8432eac9-erdos10-erdos-10-d27c264dfa-formalized-v1,fc-8432eac9-erdos10-erdos-10-9d98d946d0-counterexample-v1
erdos1062-erdos-1062-parts-ii,Erdos1062.erdos_1062.parts.ii,Erdős problem 1062 - part ii,erdos,3341.65,5538.519094,True,0,2.5,asymptotic|existential,11,https://conjectures.io/problems/erdos1062-erdos-1062-parts-ii,"(∃ l, Filter.Tendsto (fun n => ↑(Erdos1062.f n) / ↑n) Filter.atTop (nhds l) ∧ Irrational l) ↔ True",fc-8432eac9-parts-ii-71df995464-formalized-v1,fc-8432eac9-parts-ii-6673a2a139-counterexample-v1
erdos1101-erdos-1101-parts-i,Erdos1101.erdos_1101.parts.i,Erdős problem 1101 - part i,erdos,3341.65,5538.519094,True,0,2.5,asymptotic|existential,11,https://conjectures.io/problems/erdos1101-erdos-1101-parts-i,"True ↔ ∃ u, Erdos1101.IsGood u ∧ ∃ k, (fun n => ↑(u n)) =O[Filter.atTop] fun n => ↑n ^ k",fc-8432eac9-parts-i-952342128b-formalized-v1,fc-8432eac9-parts-i-7490399944-counterexample-v1
erdos1175-erdos-1175,Erdos1175.erdos_1175,Erdős problem 1175,erdos,3341.65,5538.519094,True,0,2.5,graph|existential,5,https://conjectures.io/problems/erdos1175-erdos-1175,"True ↔
  ∀ (κ : Cardinal.{u_1}),
    Cardinal.aleph0 < κ →
      ∃ μ,
        ∀ (V : Type u_1) (G : SimpleGraph V),
          G.chromaticCardinal = μ → ∃ H, H.coe.CliqueFree 3 ∧ H.coe.chromaticCardinal = κ",fc-8432eac9-erdos1175-erdos-1175-1e94b0fe78-formalized-v1,fc-8432eac9-erdos1175-erdos-1175-0e4446b0b9-counterexample-v1
erdos234-erdos-234,Erdos234.erdos_234,Erdős problem 234,erdos,3341.65,5538.519094,True,0,2.5,existential,11,https://conjectures.io/problems/erdos234-erdos-234,"True ↔ ∃ f, Continuous f ∧ ∀ (c : NNReal), {n | ↑(primeGap n) / Real.log ↑n < ↑c}.HasDensity (f c)",fc-8432eac9-erdos234-erdos-234-47d758ef0d-formalized-v1,fc-8432eac9-erdos234-erdos-234-027842ccc1-counterexample-v1
erdos307-erdos-307,Erdos307.erdos_307,Erdős problem 307,erdos,3341.65,5538.519094,True,0,2.5,nat_domain|existential,11,https://conjectures.io/problems/erdos307-erdos-307,"True ↔ ∃ P Q, (∀ p ∈ P, Nat.Prime p) ∧ (∀ q ∈ Q, Nat.Prime q) ∧ 1 = (∑ p ∈ P, (↑p)⁻¹) * ∑ q ∈ Q, (↑q)⁻¹",fc-8432eac9-erdos307-erdos-307-db9c5ac963-formalized-v1,fc-8432eac9-erdos307-erdos-307-1498a15413-counterexample-v1
erdos366-erdos-366,Erdos366.erdos_366,Erdős problem 366,erdos,3341.65,5538.519094,True,0,2.5,nat_domain|existential,11,https://conjectures.io/problems/erdos366-erdos-366,"True ↔ ∃ n > 0, Nat.Full 2 n ∧ Nat.Full 3 (n + 1)",fc-8432eac9-erdos366-erdos-366-e013583642-formalized-v1,fc-8432eac9-erdos366-erdos-366-8b8f947734-counterexample-v1
erdos647-erdos-647,Erdos647.erdos_647,Erdős problem 647,erdos,3341.65,5538.519094,True,0,2.5,existential,11,https://conjectures.io/problems/erdos647-erdos-647,"True ↔ ∃ n > 24, ⨆ m, ↑m + (ArithmeticFunction.sigma 0) ↑m ≤ n + 2",fc-8432eac9-erdos647-erdos-647-f027494c74-formalized-v1,fc-8432eac9-erdos647-erdos-647-544d240b8c-counterexample-v1
erdos886-erdos-886,Erdos886.erdos_886,Erdős problem 886,erdos,3341.65,5538.519094,True,0,2.5,nat_domain|asymptotic|existential,11,https://conjectures.io/problems/erdos886-erdos-886,"True ↔ ∀ ε > 0, ∃ K, ∀ᶠ (n : ℕ) in Filter.atTop, (Erdos886.Erdos886Divisors n ε 1).card ≤ K",fc-8432eac9-erdos886-erdos-886-1818719ba4-formalized-v1,fc-8432eac9-erdos886-erdos-886-9a8d0b676e-counterexample-v1
erdos949-erdos-949,Erdos949.erdos_949,Erdős problem 949,erdos,3341.65,5538.519094,True,0,2.5,existential,5,https://conjectures.io/problems/erdos949-erdos-949,"True ↔ ∀ (S : Set ℝ), (∀ a ∈ S, ∀ b ∈ S, a + b ∉ S) → ∃ A ⊆ Sᶜ, Cardinal.mk ↑A = Cardinal.continuum ∧ A + A ⊆ Sᶜ",fc-8432eac9-erdos949-erdos-949-3227f323e8-formalized-v1,fc-8432eac9-erdos949-erdos-949-f6a0e99e0f-counterexample-v1
green66-green-66,Green66.green_66,Green's open problem 66,greens-open-problems,3341.65,5538.519094,True,0,2.5,asymptotic|existential,11,https://conjectures.io/problems/green66-green-66,"True ↔ ∀ᶠ (X : ℝ) in Filter.atTop, ∃ n, Green66.IsSumOfTwoSquares n ∧ ↑n ∈ Set.Icc (X - 1 / 10 * X ^ (1 / 4)) X",fc-8432eac9-green66-green-66-0ec9fd2ad5-formalized-v1,fc-8432eac9-green66-green-66-c65d96f8dd-counterexample-v1
erdos124-erdos124-ne-zero,Erdos124.erdos124.ne_zero,Erdős problem 124 - ne zero,erdos,3341.65,5538.519094,True,0,2.0,nat_domain|asymptotic,11,https://conjectures.io/problems/erdos124-erdos124-ne-zero,"True ↔
  ∀ (k : ℕ),
    k ≠ 0 →
      ∀ (D : Finset ℕ),
        (∀ d ∈ D, 3 ≤ d) →
          1 ≤ ∑ d ∈ D, (↑d - 1)⁻¹ →
            D.gcd id = 1 → ∀ᶠ (n : ℕ) in Filter.atTop, n ∈ ∑ d ∈ D, Erdos124.sumsOfDistinctPowers d k",fc-8432eac9-erdos124-ne-zero-80b7c00d93-formalized-v1,fc-8432eac9-erdos124-ne-zero-c10fba5192-counterexample-v1
